"date and time (zulu, UTC)",device id,BME 280,,,DS18B20,TEROS 11/12,,TEROS 11/12,TEROS 12,Battery,raw data
,,humidity (%),air pressure (hPa),temp (°C),temp (°C),vwc (m^3/m^3),temp (°C),perm (raw),econ (µS/cm),U (V),
2026-05-08T09:47:01.923163346Z,igc-2026-06-19-otaa,43.0,"1,028",19.5,,15.9%,19.9,2204.39,64,7.2,"{""bme_hum"":42.959999084472656,""bme_pres"":1028.260009765625,""bme_temp"":19.540000915527344,""soil_econ"":64,""soil_perm"":2204.389892578125,""soil_temp"":19.899999618530273,""vr_voltage"":7.224861145019531}"
2026-05-08T09:48:15.974220625Z,igc-2026-06-19-otaa,43.0,"1,028",19.5,,16.0%,19.9,2204.98,65,7.2,"{""bme_hum"":43.04999923706055,""bme_pres"":1028.2900390625,""bme_temp"":19.540000915527344,""soil_econ"":65,""soil_perm"":2204.97998046875,""soil_temp"":19.899999618530273,""vr_voltage"":7.224861145019531}"
2026-05-08T09:49:30.147593640Z,igc-2026-06-19-otaa,43.2,"1,028",19.5,,15.9%,19.9,2203.92,65,7.2,"{""bme_hum"":43.209999084472656,""bme_pres"":1028.2900390625,""bme_temp"":19.540000915527344,""soil_econ"":65,""soil_perm"":2203.919921875,""soil_temp"":19.899999618530273,""vr_voltage"":7.223138332366943}"
2026-05-08T09:50:44.389665206Z,igc-2026-06-19-otaa,43.1,"1,028",19.5,,16.0%,19.9,2205.31,65,7.2,"{""bme_hum"":43.13999938964844,""bme_pres"":1028.3699951171875,""bme_temp"":19.540000915527344,""soil_econ"":65,""soil_perm"":2205.31005859375,""soil_temp"":19.899999618530273,""vr_voltage"":7.2139458656311035}"
2026-05-08T09:51:58.598267766Z,igc-2026-06-19-otaa,43.0,"1,028",19.5,,16.0%,19.9,2205.50,65,7.2,"{""bme_hum"":43.0099983215332,""bme_pres"":1028.4200439453125,""bme_temp"":19.540000915527344,""soil_econ"":65,""soil_perm"":2205.5,""soil_temp"":19.899999618530273,""vr_voltage"":7.224287509918213}"
2026-05-08T09:53:11.180605339Z,igc-2026-06-19-otaa,43.3,"1,028",19.5,,15.9%,19.9,2203.41,65,7.2,"{""bme_hum"":43.25,""bme_pres"":1028.2900390625,""bme_temp"":19.549999237060547,""soil_econ"":65,""soil_perm"":2203.409912109375,""soil_temp"":19.899999618530273,""vr_voltage"":7.229457378387451}"
2026-05-08T09:54:24.888252463Z,igc-2026-06-19-otaa,43.0,"1,028",19.5,,15.9%,19.9,2204.14,66,7.2,"{""bme_hum"":43.029998779296875,""bme_pres"":1028.3699951171875,""bme_temp"":19.540000915527344,""soil_econ"":66,""soil_perm"":2204.139892578125,""soil_temp"":19.899999618530273,""vr_voltage"":7.19671106338501}"
2026-05-08T09:55:38.254408230Z,igc-2026-06-19-otaa,43.1,"1,028",19.5,,16.0%,19.9,2205.43,64,7.2,"{""bme_hum"":43.08000183105469,""bme_pres"":1028.31005859375,""bme_temp"":19.540000915527344,""soil_econ"":64,""soil_perm"":2205.429931640625,""soil_temp"":19.899999618530273,""vr_voltage"":7.223712921142578}"
2026-05-08T09:56:49.978488498Z,igc-2026-06-19-otaa,43.0,"1,028",19.5,,15.9%,19.9,2204.34,65,7.2,"{""bme_hum"":43.040000915527344,""bme_pres"":1028.3399658203125,""bme_temp"":19.549999237060547,""soil_econ"":65,""soil_perm"":2204.340087890625,""soil_temp"":19.899999618530273,""vr_voltage"":7.22715950012207}"
2026-05-08T09:58:03.407282868Z,igc-2026-06-19-otaa,43.1,"1,028",19.5,,15.9%,19.9,2203.44,65,7.2,"{""bme_hum"":43.08000183105469,""bme_pres"":1028.31005859375,""bme_temp"":19.540000915527344,""soil_econ"":65,""soil_perm"":2203.43994140625,""soil_temp"":19.899999618530273,""vr_voltage"":7.225435733795166}"
2026-05-08T09:59:16.821058254Z,igc-2026-06-19-otaa,43.1,"1,028",19.5,,16.0%,19.9,2205.01,65,7.2,"{""bme_hum"":43.11000061035156,""bme_pres"":1028.2900390625,""bme_temp"":19.540000915527344,""soil_econ"":65,""soil_perm"":2205.010009765625,""soil_temp"":19.899999618530273,""vr_voltage"":7.224287509918213}"
2026-05-08T10:00:30.361669758Z,igc-2026-06-19-otaa,43.1,"1,028",19.5,,15.9%,19.9,2204.08,65,7.2,"{""bme_hum"":43.06999969482422,""bme_pres"":1028.31005859375,""bme_temp"":19.540000915527344,""soil_econ"":65,""soil_perm"":2204.080078125,""soil_temp"":19.899999618530273,""vr_voltage"":7.222563743591309}"
2026-05-08T10:01:38.760216057Z,igc-2025-06-15-otaa,41.6,"1,015",12.5,13.6,31.7%,13.4,2611.58,,,"{""bme_hum"":41.61000061035156,""bme_pres"":1014.6900024414062,""bme_temp"":12.529999732971191,""ds_temp"":13.5625,""soil_perm"":2611.580078125,""soil_temp"":13.399999618530273}"
2026-05-08T10:01:43.930118895Z,igc-2026-06-19-otaa,43.0,"1,028",19.5,,15.9%,19.9,2204.09,65,7.2,"{""bme_hum"":43.040000915527344,""bme_pres"":1028.2900390625,""bme_temp"":19.549999237060547,""soil_econ"":65,""soil_perm"":2204.090087890625,""soil_temp"":19.899999618530273,""vr_voltage"":7.224861145019531}"
2026-05-08T10:02:40.113507952Z,igc-2025-06-14-otaa,65.4,"1,005",13.7,13.6,28.7%,13.3,2534.00,,,"{""bme_hum"":65.43000030517578,""bme_pres"":1005.22998046875,""bme_temp"":13.710000038146973,""ds_temp"":13.5625,""soil_perm"":2534,""soil_temp"":13.300000190734863}"
2026-05-08T10:02:57.569319633Z,igc-2026-06-19-otaa,43.0,"1,028",19.5,,16.0%,19.9,2205.48,65,7.2,"{""bme_hum"":42.9900016784668,""bme_pres"":1028.3399658203125,""bme_temp"":19.549999237060547,""soil_econ"":65,""soil_perm"":2205.47998046875,""soil_temp"":19.899999618530273,""vr_voltage"":7.222563743591309}"
2026-05-08T10:04:11.276946606Z,igc-2026-06-19-otaa,43.0,"1,028",19.6,,15.9%,19.9,2203.87,65,7.2,"{""bme_hum"":43.04999923706055,""bme_pres"":1028.2900390625,""bme_temp"":19.559999465942383,""soil_econ"":65,""soil_perm"":2203.8701171875,""soil_temp"":19.899999618530273,""vr_voltage"":7.223138332366943}"
2026-05-08T10:05:25.008358041Z,igc-2026-06-19-otaa,43.3,"1,028",19.6,,16.0%,19.9,2205.52,64,7.2,"{""bme_hum"":43.290000915527344,""bme_pres"":1028.31005859375,""bme_temp"":19.559999465942383,""soil_econ"":64,""soil_perm"":2205.52001953125,""soil_temp"":19.899999618530273,""vr_voltage"":7.225435733795166}"
2026-05-08T10:06:39.392536180Z,igc-2026-06-19-otaa,43.3,"1,028",19.6,,,,,,7.2,"{""bme_hum"":43.279998779296875,""bme_pres"":1028.22998046875,""bme_temp"":19.579999923706055,""vr_voltage"":7.218542098999023}"
2026-05-08T10:07:53.194045712Z,igc-2026-06-19-otaa,43.0,"1,028",19.6,,15.9%,19.9,2204.15,64,7.2,"{""bme_hum"":43.04999923706055,""bme_pres"":1028.22998046875,""bme_temp"":19.59000015258789,""soil_econ"":64,""soil_perm"":2204.14990234375,""soil_temp"":19.899999618530273,""vr_voltage"":7.223138332366943}"
2026-05-08T10:09:07.023021619Z,igc-2026-06-19-otaa,43.1,"1,028",19.6,,16.0%,19.9,2205.49,64,7.2,"{""bme_hum"":43.119998931884766,""bme_pres"":1028.22998046875,""bme_temp"":19.579999923706055,""soil_econ"":64,""soil_perm"":2205.489990234375,""soil_temp"":19.899999618530273,""vr_voltage"":7.216244220733643}"
2026-05-08T10:10:20.872282307Z,igc-2026-06-19-otaa,43.0,"1,028",19.6,,16.0%,19.9,2205.62,64,7.2,"{""bme_hum"":43.040000915527344,""bme_pres"":1028.1800537109375,""bme_temp"":19.600000381469727,""soil_econ"":64,""soil_perm"":2205.6201171875,""soil_temp"":19.899999618530273,""vr_voltage"":7.216818332672119}"
2026-05-08T10:11:34.777243182Z,igc-2026-06-19-otaa,43.0,"1,028",19.6,,15.9%,19.9,2203.56,65,7.2,"{""bme_hum"":42.970001220703125,""bme_pres"":1028.1500244140625,""bme_temp"":19.59000015258789,""soil_econ"":65,""soil_perm"":2203.56005859375,""soil_temp"":19.899999618530273,""vr_voltage"":7.221989154815674}"
2026-05-08T10:12:48.670926898Z,igc-2026-06-19-otaa,43.0,"1,028",19.6,,15.9%,19.9,2203.86,65,7.2,"{""bme_hum"":43.029998779296875,""bme_pres"":1028.1800537109375,""bme_temp"":19.600000381469727,""soil_econ"":65,""soil_perm"":2203.860107421875,""soil_temp"":19.899999618530273,""vr_voltage"":7.212222099304199}"
2026-05-08T10:14:02.722697974Z,igc-2026-06-19-otaa,43.3,"1,028",19.6,,15.9%,19.9,2203.98,64,7.2,"{""bme_hum"":43.290000915527344,""bme_pres"":1028.0699462890625,""bme_temp"":19.600000381469727,""soil_econ"":64,""soil_perm"":2203.97998046875,""soil_temp"":19.899999618530273,""vr_voltage"":7.216244220733643}"
2026-05-08T10:15:16.803414081Z,igc-2026-06-19-otaa,43.1,"1,028",19.6,,16.0%,19.9,2205.60,65,7.2,"{""bme_hum"":43.060001373291016,""bme_pres"":1028.1199951171875,""bme_temp"":19.610000610351562,""soil_econ"":65,""soil_perm"":2205.60009765625,""soil_temp"":19.899999618530273,""vr_voltage"":7.2139458656311035}"
2026-05-08T10:16:30.896038998Z,igc-2026-06-19-otaa,43.0,"1,028",19.6,,15.9%,19.9,2203.76,65,7.2,"{""bme_hum"":43.02000045776367,""bme_pres"":1028.1199951171875,""bme_temp"":19.610000610351562,""soil_econ"":65,""soil_perm"":2203.760009765625,""soil_temp"":19.899999618530273,""vr_voltage"":7.215669631958008}"
2026-05-08T10:17:44.975841839Z,igc-2026-06-19-otaa,43.1,"1,028",19.6,,15.9%,19.9,2203.90,64,7.2,"{""bme_hum"":43.060001373291016,""bme_pres"":1028.1500244140625,""bme_temp"":19.600000381469727,""soil_econ"":64,""soil_perm"":2203.89990234375,""soil_temp"":19.899999618530273,""vr_voltage"":7.219691276550293}"
2026-05-08T10:18:59.167973186Z,igc-2026-06-19-otaa,43.1,"1,028",19.6,,16.0%,19.9,2204.91,65,7.2,"{""bme_hum"":43.09000015258789,""bme_pres"":1028.2099609375,""bme_temp"":19.610000610351562,""soil_econ"":65,""soil_perm"":2204.909912109375,""soil_temp"":19.899999618530273,""vr_voltage"":7.212222099304199}"
2026-05-08T10:20:13.348032208Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,16.0%,19.9,2204.89,64,7.2,"{""bme_hum"":43.220001220703125,""bme_pres"":1028.1199951171875,""bme_temp"":19.6200008392334,""soil_econ"":64,""soil_perm"":2204.889892578125,""soil_temp"":19.899999618530273,""vr_voltage"":7.2139458656311035}"
2026-05-08T10:21:27.616269640Z,igc-2026-06-19-otaa,42.9,"1,028",19.6,,16.0%,19.9,2204.78,64,7.2,"{""bme_hum"":42.91999816894531,""bme_pres"":1028.0699462890625,""bme_temp"":19.6200008392334,""soil_econ"":64,""soil_perm"":2204.780029296875,""soil_temp"":19.899999618530273,""vr_voltage"":7.210499286651611}"
2026-05-08T10:22:41.323124974Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,15.9%,19.9,2203.77,64,7.2,"{""bme_hum"":43.189998626708984,""bme_pres"":1028.0699462890625,""bme_temp"":19.6299991607666,""soil_econ"":64,""soil_perm"":2203.77001953125,""soil_temp"":19.899999618530273,""vr_voltage"":7.215669631958008}"
2026-05-08T10:23:55.405184414Z,igc-2026-06-19-otaa,42.9,"1,028",19.6,,,,,,7.2,"{""bme_hum"":42.900001525878906,""bme_pres"":1028.0699462890625,""bme_temp"":19.6200008392334,""vr_voltage"":7.210499286651611}"
2026-05-08T10:25:08.840139663Z,igc-2026-06-19-otaa,43.1,"1,028",19.6,,16.0%,19.9,2205.74,64,7.2,"{""bme_hum"":43.06999969482422,""bme_pres"":1028.22998046875,""bme_temp"":19.6200008392334,""soil_econ"":64,""soil_perm"":2205.739990234375,""soil_temp"":19.899999618530273,""vr_voltage"":7.210499286651611}"
2026-05-08T10:26:22.267676860Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,15.9%,19.9,2203.36,65,7.2,"{""bme_hum"":43.150001525878906,""bme_pres"":1028.1500244140625,""bme_temp"":19.6299991607666,""soil_econ"":65,""soil_perm"":2203.360107421875,""soil_temp"":19.899999618530273,""vr_voltage"":7.220265865325928}"
2026-05-08T10:27:35.785441251Z,igc-2026-06-19-otaa,43.1,"1,028",19.6,,15.9%,19.9,2203.24,64,7.2,"{""bme_hum"":43.06999969482422,""bme_pres"":1028.1199951171875,""bme_temp"":19.6299991607666,""soil_econ"":64,""soil_perm"":2203.239990234375,""soil_temp"":19.899999618530273,""vr_voltage"":7.214520454406738}"
2026-05-08T10:28:49.300267153Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,15.9%,19.9,2203.63,64,7.2,"{""bme_hum"":43.209999084472656,""bme_pres"":1028.010009765625,""bme_temp"":19.6200008392334,""soil_econ"":64,""soil_perm"":2203.6298828125,""soil_temp"":19.899999618530273,""vr_voltage"":7.217392921447754}"
2026-05-08T10:30:02.831604992Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,15.9%,20.0,2203.73,65,7.2,"{""bme_hum"":43.20000076293945,""bme_pres"":1028.010009765625,""bme_temp"":19.6200008392334,""soil_econ"":65,""soil_perm"":2203.72998046875,""soil_temp"":20,""vr_voltage"":7.211073875427246}"
2026-05-08T10:31:16.456312656Z,igc-2026-06-19-otaa,43.4,"1,028",19.6,,15.9%,20.0,2203.46,65,7.2,"{""bme_hum"":43.439998626708984,""bme_pres"":1027.8800048828125,""bme_temp"":19.6299991607666,""soil_econ"":65,""soil_perm"":2203.4599609375,""soil_temp"":20,""vr_voltage"":7.212222099304199}"
2026-05-08T10:32:30.141652168Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,15.9%,20.0,2203.52,65,7.2,"{""bme_hum"":43.2400016784668,""bme_pres"":1027.9599609375,""bme_temp"":19.639999389648438,""soil_econ"":65,""soil_perm"":2203.52001953125,""soil_temp"":20,""vr_voltage"":7.211648464202881}"
2026-05-08T10:33:43.852139093Z,igc-2026-06-19-otaa,43.1,"1,028",19.6,,16.0%,20.0,2205.24,65,7.2,"{""bme_hum"":43.13999938964844,""bme_pres"":1028.02001953125,""bme_temp"":19.6299991607666,""soil_econ"":65,""soil_perm"":2205.239990234375,""soil_temp"":20,""vr_voltage"":7.206477642059326}"
2026-05-08T10:34:57.569166087Z,igc-2026-06-19-otaa,43.5,"1,028",19.6,,16.0%,20.0,2205.07,64,7.2,"{""bme_hum"":43.45000076293945,""bme_pres"":1028.02001953125,""bme_temp"":19.6299991607666,""soil_econ"":64,""soil_perm"":2205.070068359375,""soil_temp"":20,""vr_voltage"":7.212796688079834}"
2026-05-08T10:36:11.347194123Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,15.9%,20.0,2203.60,65,7.2,"{""bme_hum"":43.2400016784668,""bme_pres"":1028.02001953125,""bme_temp"":19.639999389648438,""soil_econ"":65,""soil_perm"":2203.60009765625,""soil_temp"":20,""vr_voltage"":7.212796688079834}"
2026-05-08T10:37:26.433655080Z,igc-2026-06-19-otaa,43.3,"1,028",19.6,,,,,,7.2,"{""bme_hum"":43.279998779296875,""bme_pres"":1027.9100341796875,""bme_temp"":19.639999389648438,""vr_voltage"":7.210499286651611}"
2026-05-08T10:38:40.272240856Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,15.9%,20.0,2203.07,64,7.2,"{""bme_hum"":43.2400016784668,""bme_pres"":1027.9599609375,""bme_temp"":19.639999389648438,""soil_econ"":64,""soil_perm"":2203.070068359375,""soil_temp"":20,""vr_voltage"":7.212222099304199}"
2026-05-08T10:39:54.174878264Z,igc-2026-06-19-otaa,43.3,"1,028",19.6,,16.0%,20.0,2204.95,64,7.2,"{""bme_hum"":43.2599983215332,""bme_pres"":1027.9100341796875,""bme_temp"":19.639999389648438,""soil_econ"":64,""soil_perm"":2204.949951171875,""soil_temp"":20,""vr_voltage"":7.210499286651611}"
2026-05-08T10:41:08.174719191Z,igc-2026-06-19-otaa,43.3,"1,028",19.6,,15.9%,20.0,2203.48,65,7.2,"{""bme_hum"":43.27000045776367,""bme_pres"":1027.9100341796875,""bme_temp"":19.649999618530273,""soil_econ"":65,""soil_perm"":2203.47998046875,""soil_temp"":20,""vr_voltage"":7.206477642059326}"
2026-05-08T10:42:22.192345544Z,igc-2026-06-19-otaa,43.0,"1,028",19.6,,15.9%,20.0,2203.53,64,7.2,"{""bme_hum"":43.04999923706055,""bme_pres"":1027.9100341796875,""bme_temp"":19.639999389648438,""soil_econ"":64,""soil_perm"":2203.530029296875,""soil_temp"":20,""vr_voltage"":7.206477642059326}"
2026-05-08T10:43:36.230074239Z,igc-2026-06-19-otaa,43.4,"1,028",19.6,,15.9%,20.0,2203.85,64,7.2,"{""bme_hum"":43.38999938964844,""bme_pres"":1028.02001953125,""bme_temp"":19.649999618530273,""soil_econ"":64,""soil_perm"":2203.85009765625,""soil_temp"":20,""vr_voltage"":7.203605651855469}"
2026-05-08T10:44:50.270382948Z,igc-2026-06-19-otaa,43.0,"1,028",19.6,,16.0%,20.0,2204.98,64,7.2,"{""bme_hum"":43,""bme_pres"":1027.9599609375,""bme_temp"":19.649999618530273,""soil_econ"":64,""soil_perm"":2204.97998046875,""soil_temp"":20,""vr_voltage"":7.203605651855469}"
2026-05-08T10:46:04.392201039Z,igc-2026-06-19-otaa,43.2,"1,028",19.6,,15.9%,20.0,2203.08,64,7.2,"{""bme_hum"":43.220001220703125,""bme_pres"":1027.9100341796875,""bme_temp"":19.649999618530273,""soil_econ"":64,""soil_perm"":2203.080078125,""soil_temp"":20,""vr_voltage"":7.206477642059326}"
2026-05-08T10:47:18.544670165Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,16.0%,20.0,2205.04,65,7.2,"{""bme_hum"":43.290000915527344,""bme_pres"":1027.9100341796875,""bme_temp"":19.65999984741211,""soil_econ"":65,""soil_perm"":2205.0400390625,""soil_temp"":20,""vr_voltage"":7.199584007263184}"
2026-05-08T10:48:32.795851922Z,igc-2026-06-19-otaa,43.4,"1,028",19.7,,16.0%,20.0,2204.73,65,7.2,"{""bme_hum"":43.38999938964844,""bme_pres"":1028.02001953125,""bme_temp"":19.670000076293945,""soil_econ"":65,""soil_perm"":2204.72998046875,""soil_temp"":20,""vr_voltage"":7.2018818855285645}"
2026-05-08T10:49:47.026405762Z,igc-2026-06-19-otaa,43.5,"1,028",19.6,,15.9%,20.0,2203.92,64,7.2,"{""bme_hum"":43.54999923706055,""bme_pres"":1027.9100341796875,""bme_temp"":19.649999618530273,""soil_econ"":64,""soil_perm"":2203.919921875,""soil_temp"":20,""vr_voltage"":7.204753875732422}"
2026-05-08T10:51:00.737244992Z,igc-2026-06-19-otaa,43.1,"1,028",19.7,,15.9%,20.0,2203.23,65,7.2,"{""bme_hum"":43.11000061035156,""bme_pres"":1027.9599609375,""bme_temp"":19.65999984741211,""soil_econ"":65,""soil_perm"":2203.22998046875,""soil_temp"":20,""vr_voltage"":7.204753875732422}"
2026-05-08T10:52:14.127104673Z,igc-2026-06-19-otaa,43.4,"1,028",19.7,,15.9%,20.0,2203.12,64,7.2,"{""bme_hum"":43.43000030517578,""bme_pres"":1027.989990234375,""bme_temp"":19.670000076293945,""soil_econ"":64,""soil_perm"":2203.1201171875,""soil_temp"":20,""vr_voltage"":7.203605651855469}"
2026-05-08T10:53:27.511282109Z,igc-2026-06-19-otaa,43.5,"1,028",19.7,,15.9%,20.0,2203.51,64,7.2,"{""bme_hum"":43.5,""bme_pres"":1027.9300537109375,""bme_temp"":19.65999984741211,""soil_econ"":64,""soil_perm"":2203.510009765625,""soil_temp"":20,""vr_voltage"":7.199009418487549}"
2026-05-08T10:54:40.951986219Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,16.0%,20.0,2204.94,64,7.2,"{""bme_hum"":43.33000183105469,""bme_pres"":1027.9100341796875,""bme_temp"":19.65999984741211,""soil_econ"":64,""soil_perm"":2204.93994140625,""soil_temp"":20,""vr_voltage"":7.205328464508057}"
2026-05-08T10:55:54.433607053Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,15.9%,20.0,2204.30,64,7.2,"{""bme_hum"":43.31999969482422,""bme_pres"":1027.77001953125,""bme_temp"":19.65999984741211,""soil_econ"":64,""soil_perm"":2204.300048828125,""soil_temp"":20,""vr_voltage"":7.200157642364502}"
2026-05-08T10:57:07.939281681Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,15.9%,20.0,2203.47,64,7.2,"{""bme_hum"":43.310001373291016,""bme_pres"":1027.800048828125,""bme_temp"":19.65999984741211,""soil_econ"":64,""soil_perm"":2203.469970703125,""soil_temp"":20,""vr_voltage"":7.200732231140137}"
2026-05-08T10:58:21.529984281Z,igc-2026-06-19-otaa,43.1,"1,028",19.7,,15.9%,20.0,2203.82,64,7.2,"{""bme_hum"":43.06999969482422,""bme_pres"":1027.739990234375,""bme_temp"":19.65999984741211,""soil_econ"":64,""soil_perm"":2203.820068359375,""soil_temp"":20,""vr_voltage"":7.1972856521606445}"
2026-05-08T10:59:35.156851764Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,15.9%,20.0,2203.50,65,7.2,"{""bme_hum"":43.31999969482422,""bme_pres"":1027.800048828125,""bme_temp"":19.670000076293945,""soil_econ"":65,""soil_perm"":2203.5,""soil_temp"":20,""vr_voltage"":7.203031063079834}"
2026-05-08T11:00:48.938574625Z,igc-2026-06-19-otaa,43.2,"1,028",19.7,,15.9%,20.0,2203.90,65,7.2,"{""bme_hum"":43.220001220703125,""bme_pres"":1027.800048828125,""bme_temp"":19.68000030517578,""soil_econ"":65,""soil_perm"":2203.89990234375,""soil_temp"":20,""vr_voltage"":7.202456474304199}"
2026-05-08T11:01:43.642506038Z,igc-2025-06-15-otaa,42.7,"1,013",13.4,13.9,31.7%,13.8,2609.88,,,"{""bme_hum"":42.66999816894531,""bme_pres"":1012.97998046875,""bme_temp"":13.369999885559082,""ds_temp"":13.875,""soil_perm"":2609.8798828125,""soil_temp"":13.800000190734863}"
2026-05-08T11:02:00.864978716Z,igc-2026-06-19-otaa,43.4,"1,028",19.7,,15.9%,20.0,2203.04,65,7.2,"{""bme_hum"":43.36000061035156,""bme_pres"":1027.739990234375,""bme_temp"":19.670000076293945,""soil_econ"":65,""soil_perm"":2203.0400390625,""soil_temp"":20,""vr_voltage"":7.200732231140137}"
2026-05-08T11:02:40.579752260Z,igc-2025-06-14-otaa,64.8,"1,004",14.5,13.7,28.7%,13.5,2533.97,,,"{""bme_hum"":64.8499984741211,""bme_pres"":1003.6799926757812,""bme_temp"":14.489999771118164,""ds_temp"":13.6875,""soil_perm"":2533.969970703125,""soil_temp"":13.5}"
2026-05-08T11:03:14.618650970Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,16.0%,20.0,2204.55,65,7.2,"{""bme_hum"":43.27000045776367,""bme_pres"":1027.77001953125,""bme_temp"":19.68000030517578,""soil_econ"":65,""soil_perm"":2204.550048828125,""soil_temp"":20,""vr_voltage"":7.2018818855285645}"
2026-05-08T11:04:28.376120327Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,16.0%,20.0,2204.58,64,7.2,"{""bme_hum"":43.33000183105469,""bme_pres"":1027.8800048828125,""bme_temp"":19.68000030517578,""soil_econ"":64,""soil_perm"":2204.580078125,""soil_temp"":20,""vr_voltage"":7.20130729675293}"
2026-05-08T11:05:42.251306217Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,15.9%,20.0,2203.53,65,7.2,"{""bme_hum"":43.29999923706055,""bme_pres"":1027.7099609375,""bme_temp"":19.690000534057617,""soil_econ"":65,""soil_perm"":2203.530029296875,""soil_temp"":20,""vr_voltage"":7.204753875732422}"
2026-05-08T11:06:56.118324421Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,15.9%,20.0,2204.39,64,7.2,"{""bme_hum"":43.29999923706055,""bme_pres"":1027.739990234375,""bme_temp"":19.690000534057617,""soil_econ"":64,""soil_perm"":2204.389892578125,""soil_temp"":20,""vr_voltage"":7.1972856521606445}"
2026-05-08T11:08:09.988025654Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,16.0%,20.0,2205.35,65,7.2,"{""bme_hum"":43.29999923706055,""bme_pres"":1027.77001953125,""bme_temp"":19.700000762939453,""soil_econ"":65,""soil_perm"":2205.35009765625,""soil_temp"":20,""vr_voltage"":7.194413185119629}"
2026-05-08T11:09:23.890129576Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,16.0%,20.0,2204.64,64,7.2,"{""bme_hum"":43.310001373291016,""bme_pres"":1027.6099853515625,""bme_temp"":19.690000534057617,""soil_econ"":64,""soil_perm"":2204.639892578125,""soil_temp"":20,""vr_voltage"":7.193838596343994}"
2026-05-08T11:10:37.923212542Z,igc-2026-06-19-otaa,43.4,"1,028",19.7,,15.9%,20.0,2204.07,64,7.2,"{""bme_hum"":43.40999984741211,""bme_pres"":1027.7099609375,""bme_temp"":19.700000762939453,""soil_econ"":64,""soil_perm"":2204.070068359375,""soil_temp"":20,""vr_voltage"":7.193838596343994}"
2026-05-08T11:11:52.089775868Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,15.9%,20.0,2203.12,65,7.2,"{""bme_hum"":43.33000183105469,""bme_pres"":1027.68994140625,""bme_temp"":19.709999084472656,""soil_econ"":65,""soil_perm"":2203.1201171875,""soil_temp"":20,""vr_voltage"":7.194413185119629}"
2026-05-08T11:13:06.165018060Z,igc-2026-06-19-otaa,43.4,"1,028",19.7,,15.9%,20.0,2202.85,64,7.2,"{""bme_hum"":43.400001525878906,""bme_pres"":1027.68994140625,""bme_temp"":19.709999084472656,""soil_econ"":64,""soil_perm"":2202.85009765625,""soil_temp"":20,""vr_voltage"":7.188093662261963}"
2026-05-08T11:14:20.277148018Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,15.9%,20.0,2203.21,64,7.2,"{""bme_hum"":43.310001373291016,""bme_pres"":1027.6300048828125,""bme_temp"":19.719999313354492,""soil_econ"":64,""soil_perm"":2203.2099609375,""soil_temp"":20,""vr_voltage"":7.193838596343994}"
2026-05-08T11:15:34.520263518Z,igc-2026-06-19-otaa,43.5,"1,028",19.7,,15.9%,20.0,2203.09,64,7.2,"{""bme_hum"":43.540000915527344,""bme_pres"":1027.68994140625,""bme_temp"":19.719999313354492,""soil_econ"":64,""soil_perm"":2203.090087890625,""soil_temp"":20,""vr_voltage"":7.188093662261963}"
2026-05-08T11:16:47.053290554Z,igc-2026-06-19-otaa,43.3,"1,028",19.7,,15.9%,20.0,2203.21,66,7.2,"{""bme_hum"":43.279998779296875,""bme_pres"":1027.6300048828125,""bme_temp"":19.719999313354492,""soil_econ"":66,""soil_perm"":2203.2099609375,""soil_temp"":20,""vr_voltage"":7.204179286956787}"
2026-05-08T11:18:01.283121932Z,igc-2026-06-19-otaa,43.4,"1,028",19.7,,16.0%,20.0,2204.66,65,7.2,"{""bme_hum"":43.41999816894531,""bme_pres"":1027.6300048828125,""bme_temp"":19.719999313354492,""soil_econ"":65,""soil_perm"":2204.659912109375,""soil_temp"":20,""vr_voltage"":7.18120002746582}"
2026-05-08T11:19:15.009957990Z,igc-2026-06-19-otaa,43.4,"1,028",19.7,,15.9%,20.0,2203.12,64,7.2,"{""bme_hum"":43.40999984741211,""bme_pres"":1027.6300048828125,""bme_temp"":19.729999542236328,""soil_econ"":64,""soil_perm"":2203.1201171875,""soil_temp"":20,""vr_voltage"":7.188093662261963}"
