"date and time (zulu, UTC)",device id,BME 280,,,DS18B20,TEROS 11/12,,TEROS 11/12,TEROS 12,Battery,raw data
,,humidity (%),air pressure (hPa),temp (°C),temp (°C),vwc (m^3/m^3),temp (°C),perm (raw),econ (µS/cm),U (V),
2026-06-06T11:22:03.628132903Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.7%,20.8,2429.81,96,6.1,"{""bme_hum"":52.25,""bme_pres"":1021.0700073242188,""bme_temp"":20.600000381469727,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.81005859375,""soil_temp"":20.799999237060547,""vr_voltage"":6.109190464019775}"
2026-06-06T11:23:18.095478680Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.6%,20.8,2428.57,96,6.1,"{""bme_hum"":52.38999938964844,""bme_pres"":1021.1300048828125,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.570068359375,""soil_temp"":20.799999237060547,""vr_voltage"":6.1109137535095215}"
2026-06-06T11:24:32.683691268Z,igc-2025-06-19-otaa,52.5,"1,021",20.6,20.3,24.6%,20.8,2428.61,96,6.1,"{""bme_hum"":52.470001220703125,""bme_pres"":1021.1300048828125,""bme_temp"":20.600000381469727,""ds_temp"":20.3125,""soil_econ"":96,""soil_perm"":2428.610107421875,""soil_temp"":20.799999237060547,""vr_voltage"":6.104019641876221}"
2026-06-06T11:25:47.220881239Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.7%,20.8,2430.25,96,6.1,"{""bme_hum"":52.38999938964844,""bme_pres"":1021.0499877929688,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2430.25,""soil_temp"":20.799999237060547,""vr_voltage"":6.1045942306518555}"
2026-06-06T11:27:01.920855505Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.7%,20.8,2428.75,96,6.1,"{""bme_hum"":52.36000061035156,""bme_pres"":1021.0700073242188,""bme_temp"":20.6200008392334,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.75,""soil_temp"":20.799999237060547,""vr_voltage"":6.104019641876221}"
2026-06-06T11:28:16.631969245Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.7%,20.8,2429.79,97,6.1,"{""bme_hum"":52.349998474121094,""bme_pres"":1021.02001953125,""bme_temp"":20.600000381469727,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2429.7900390625,""soil_temp"":20.799999237060547,""vr_voltage"":6.102870464324951}"
2026-06-06T11:29:31.389718605Z,igc-2025-06-19-otaa,52.5,"1,021",20.6,20.3,24.7%,20.8,2429.90,97,6.1,"{""bme_hum"":52.529998779296875,""bme_pres"":1021.02001953125,""bme_temp"":20.600000381469727,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2429.89990234375,""soil_temp"":20.799999237060547,""vr_voltage"":6.1045942306518555}"
2026-06-06T11:30:46.040642521Z,igc-2025-06-19-otaa,52.5,"1,021",20.6,20.3,24.6%,20.8,2428.34,96,6.1,"{""bme_hum"":52.47999954223633,""bme_pres"":1021.02001953125,""bme_temp"":20.600000381469727,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.340087890625,""soil_temp"":20.799999237060547,""vr_voltage"":6.102295875549316}"
2026-06-06T11:32:00.903242173Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.6%,20.8,2428.43,96,6.1,"{""bme_hum"":52.369998931884766,""bme_pres"":1021.0499877929688,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.429931640625,""soil_temp"":20.799999237060547,""vr_voltage"":6.095976829528809}"
2026-06-06T11:33:15.745831184Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.6%,20.8,2428.17,96,6.1,"{""bme_hum"":52.36000061035156,""bme_pres"":1021.02001953125,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.169921875,""soil_temp"":20.799999237060547,""vr_voltage"":6.101722240447998}"
2026-06-06T11:34:30.681633790Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.7%,20.8,2429.66,96,6.1,"{""bme_hum"":52.25,""bme_pres"":1021.0499877929688,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.659912109375,""soil_temp"":20.799999237060547,""vr_voltage"":6.0982747077941895}"
2026-06-06T11:35:45.681336087Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.8,2427.95,96,6.1,"{""bme_hum"":52.34000015258789,""bme_pres"":1021.0700073242188,""bme_temp"":20.600000381469727,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2427.949951171875,""soil_temp"":20.799999237060547,""vr_voltage"":6.097126007080078}"
2026-06-06T11:37:00.542641989Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.2,24.6%,20.8,2428.10,96,6.1,"{""bme_hum"":52.34000015258789,""bme_pres"":1020.9600219726562,""bme_temp"":20.600000381469727,""ds_temp"":20.1875,""soil_econ"":96,""soil_perm"":2428.10009765625,""soil_temp"":20.799999237060547,""vr_voltage"":6.091955661773682}"
2026-06-06T11:38:15.590004466Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.8,2428.41,96,6.1,"{""bme_hum"":52.27000045776367,""bme_pres"":1021.02001953125,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.409912109375,""soil_temp"":20.799999237060547,""vr_voltage"":6.099423885345459}"
2026-06-06T11:39:30.721933942Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.7%,20.7,2430.33,96,6.1,"{""bme_hum"":52.34000015258789,""bme_pres"":1021.0399780273438,""bme_temp"":20.600000381469727,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2430.330078125,""soil_temp"":20.700000762939453,""vr_voltage"":6.095402240753174}"
2026-06-06T11:40:48.977065077Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,,,,,6.1,"{""bme_hum"":52.290000915527344,""bme_pres"":1020.9099731445312,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""vr_voltage"":6.081040382385254}"
2026-06-06T11:42:03.749048983Z,igc-2025-06-19-otaa,52.2,"1,021",20.6,20.3,24.6%,20.7,2428.39,96,6.1,"{""bme_hum"":52.22999954223633,""bme_pres"":1021.02001953125,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.389892578125,""soil_temp"":20.700000762939453,""vr_voltage"":6.088508605957031}"
2026-06-06T11:43:17.828612956Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.6%,20.7,2428.11,96,6.1,"{""bme_hum"":52.36000061035156,""bme_pres"":1021.02001953125,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.110107421875,""soil_temp"":20.700000762939453,""vr_voltage"":6.092530250549316}"
2026-06-06T11:44:32.109712420Z,igc-2025-06-19-otaa,52.2,"1,021",20.6,20.3,24.7%,20.7,2429.70,96,6.1,"{""bme_hum"":52.2400016784668,""bme_pres"":1021.0999755859375,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.699951171875,""soil_temp"":20.700000762939453,""vr_voltage"":6.086210250854492}"
2026-06-06T11:45:46.428497636Z,igc-2025-06-19-otaa,52.7,"1,021",20.6,20.3,24.7%,20.7,2429.62,96,6.1,"{""bme_hum"":52.65999984741211,""bme_pres"":1021.02001953125,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.6201171875,""soil_temp"":20.700000762939453,""vr_voltage"":6.097700595855713}"
2026-06-06T11:47:00.773944101Z,igc-2025-06-19-otaa,52.5,"1,021",20.6,20.3,24.6%,20.7,2428.56,96,6.1,"{""bme_hum"":52.459999084472656,""bme_pres"":1021.0399780273438,""bme_temp"":20.600000381469727,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.56005859375,""soil_temp"":20.700000762939453,""vr_voltage"":6.086210250854492}"
2026-06-06T11:48:15.186481863Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2428.06,97,6.1,"{""bme_hum"":52.290000915527344,""bme_pres"":1021.0399780273438,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2428.06005859375,""soil_temp"":20.700000762939453,""vr_voltage"":6.083912372589111}"
2026-06-06T11:49:29.593561280Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.6%,20.7,2428.10,97,6.1,"{""bme_hum"":52.38999938964844,""bme_pres"":1021.02001953125,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2428.10009765625,""soil_temp"":20.700000762939453,""vr_voltage"":6.086784839630127}"
2026-06-06T11:50:44.090334993Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2428.39,97,6.1,"{""bme_hum"":52.349998474121094,""bme_pres"":1020.9600219726562,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2428.389892578125,""soil_temp"":20.700000762939453,""vr_voltage"":6.083912372589111}"
2026-06-06T11:51:58.610605378Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2428.29,96,6.1,"{""bme_hum"":52.29999923706055,""bme_pres"":1020.989990234375,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.2900390625,""soil_temp"":20.700000762939453,""vr_voltage"":6.086210250854492}"
2026-06-06T11:53:13.275814201Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2428.67,96,6.1,"{""bme_hum"":52.290000915527344,""bme_pres"":1020.989990234375,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.669921875,""soil_temp"":20.700000762939453,""vr_voltage"":6.083337783813477}"
2026-06-06T11:54:27.845016078Z,igc-2025-06-19-otaa,52.2,"1,021",20.6,20.3,24.6%,20.7,2428.09,96,6.1,"{""bme_hum"":52.18000030517578,""bme_pres"":1020.9099731445312,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.090087890625,""soil_temp"":20.700000762939453,""vr_voltage"":6.078742027282715}"
2026-06-06T11:55:42.458898967Z,igc-2025-06-19-otaa,52.1,"1,021",20.6,20.3,24.6%,20.7,2428.04,96,6.1,"{""bme_hum"":52.13999938964844,""bme_pres"":1020.9099731445312,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.0400390625,""soil_temp"":20.700000762939453,""vr_voltage"":6.081614017486572}"
2026-06-06T11:56:57.151588285Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2428.46,96,6.1,"{""bme_hum"":52.290000915527344,""bme_pres"":1020.7999877929688,""bme_temp"":20.579999923706055,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.4599609375,""soil_temp"":20.700000762939453,""vr_voltage"":6.079891204833984}"
2026-06-06T11:58:11.862394156Z,igc-2025-06-19-otaa,52.5,"1,021",20.6,20.3,24.6%,20.7,2428.24,96,6.1,"{""bme_hum"":52.459999084472656,""bme_pres"":1020.8499755859375,""bme_temp"":20.579999923706055,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.239990234375,""soil_temp"":20.700000762939453,""vr_voltage"":6.081040382385254}"
2026-06-06T11:59:26.616213319Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.7%,20.7,2429.24,96,6.1,"{""bme_hum"":52.279998779296875,""bme_pres"":1020.8800048828125,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.239990234375,""soil_temp"":20.700000762939453,""vr_voltage"":6.077592849731445}"
2026-06-06T12:00:41.434178084Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2428.50,96,6.1,"{""bme_hum"":52.34000015258789,""bme_pres"":1020.8300170898438,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.5,""soil_temp"":20.700000762939453,""vr_voltage"":6.075869560241699}"
2026-06-06T12:01:56.326785242Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2428.41,96,6.1,"{""bme_hum"":52.34000015258789,""bme_pres"":1020.7999877929688,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.409912109375,""soil_temp"":20.700000762939453,""vr_voltage"":6.077592849731445}"
2026-06-06T12:03:11.241620540Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2428.00,96,6.1,"{""bme_hum"":52.279998779296875,""bme_pres"":1020.8499755859375,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428,""soil_temp"":20.700000762939453,""vr_voltage"":6.076444149017334}"
2026-06-06T12:04:26.177377654Z,igc-2025-06-19-otaa,52.2,"1,021",20.6,20.3,24.6%,20.7,2428.06,96,6.1,"{""bme_hum"":52.2400016784668,""bme_pres"":1020.8300170898438,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.06005859375,""soil_temp"":20.700000762939453,""vr_voltage"":6.0712738037109375}"
2026-06-06T12:05:41.164835751Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2427.91,97,6.1,"{""bme_hum"":52.349998474121094,""bme_pres"":1020.739990234375,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2427.909912109375,""soil_temp"":20.700000762939453,""vr_voltage"":6.072997570037842}"
2026-06-06T12:06:56.195294930Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.6%,20.7,2427.79,97,6.1,"{""bme_hum"":52.2599983215332,""bme_pres"":1020.739990234375,""bme_temp"":20.59000015258789,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2427.7900390625,""soil_temp"":20.700000762939453,""vr_voltage"":6.070124626159668}"
2026-06-06T12:08:11.303148824Z,igc-2025-06-19-otaa,52.2,"1,021",20.6,20.3,24.6%,20.7,2428.42,96,6.1,"{""bme_hum"":52.2400016784668,""bme_pres"":1020.7999877929688,""bme_temp"":20.600000381469727,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.419921875,""soil_temp"":20.700000762939453,""vr_voltage"":6.070124626159668}"
2026-06-06T12:09:26.460478694Z,igc-2025-06-19-otaa,52.3,"1,021",20.6,20.3,24.7%,20.7,2429.66,96,6.1,"{""bme_hum"":52.33000183105469,""bme_pres"":1020.6900024414062,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.659912109375,""soil_temp"":20.700000762939453,""vr_voltage"":6.068975448608398}"
2026-06-06T12:10:40.993901331Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.7%,20.7,2429.04,96,6.1,"{""bme_hum"":52.43000030517578,""bme_pres"":1020.739990234375,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.0400390625,""soil_temp"":20.700000762939453,""vr_voltage"":6.074145793914795}"
2026-06-06T12:11:55.206474599Z,igc-2025-06-19-otaa,52.4,"1,021",20.6,20.3,24.7%,20.7,2429.21,96,6.1,"{""bme_hum"":52.38999938964844,""bme_pres"":1020.739990234375,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.2099609375,""soil_temp"":20.700000762939453,""vr_voltage"":6.072422981262207}"
2026-06-06T12:13:09.498314103Z,igc-2025-06-19-otaa,52.5,"1,021",20.6,20.3,24.6%,20.7,2427.81,97,6.1,"{""bme_hum"":52.4900016784668,""bme_pres"":1020.6900024414062,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2427.81005859375,""soil_temp"":20.700000762939453,""vr_voltage"":6.071848392486572}"
2026-06-06T12:14:23.818797674Z,igc-2025-06-19-otaa,52.6,"1,021",20.6,20.3,24.6%,20.7,2427.92,97,6.1,"{""bme_hum"":52.560001373291016,""bme_pres"":1020.6300048828125,""bme_temp"":20.610000610351562,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2427.919921875,""soil_temp"":20.700000762939453,""vr_voltage"":6.070699214935303}"
2026-06-06T12:15:38.150336347Z,igc-2025-06-19-otaa,52.8,"1,021",20.6,20.3,24.7%,20.7,2429.26,96,6.1,"{""bme_hum"":52.81999969482422,""bme_pres"":1020.6900024414062,""bme_temp"":20.6299991607666,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.260009765625,""soil_temp"":20.700000762939453,""vr_voltage"":6.067826747894287}"
2026-06-06T12:16:55.683075873Z,igc-2025-06-19-otaa,52.6,"1,021",20.6,20.3,,,,,6.1,"{""bme_hum"":52.619998931884766,""bme_pres"":1020.6300048828125,""bme_temp"":20.639999389648438,""ds_temp"":20.25,""vr_voltage"":6.066102981567383}"
2026-06-06T12:18:10.091879603Z,igc-2025-06-19-otaa,52.7,"1,021",20.6,20.3,24.6%,20.7,2427.63,96,6.1,"{""bme_hum"":52.65999984741211,""bme_pres"":1020.5800170898438,""bme_temp"":20.649999618530273,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2427.6298828125,""soil_temp"":20.700000762939453,""vr_voltage"":6.067826747894287}"
2026-06-06T12:19:24.604547033Z,igc-2025-06-19-otaa,52.9,"1,021",20.7,20.3,24.6%,20.7,2427.77,97,6.1,"{""bme_hum"":52.869998931884766,""bme_pres"":1020.530029296875,""bme_temp"":20.65999984741211,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2427.77001953125,""soil_temp"":20.700000762939453,""vr_voltage"":6.067252159118652}"
2026-06-06T12:20:38.977131107Z,igc-2025-06-19-otaa,52.7,"1,021",20.7,20.3,24.7%,20.7,2429.13,96,6.1,"{""bme_hum"":52.7400016784668,""bme_pres"":1020.5499877929688,""bme_temp"":20.670000076293945,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.1298828125,""soil_temp"":20.700000762939453,""vr_voltage"":6.068401336669922}"
2026-06-06T12:21:53.618677997Z,igc-2025-06-19-otaa,52.7,"1,021",20.7,20.3,24.7%,20.8,2429.19,96,6.1,"{""bme_hum"":52.68000030517578,""bme_pres"":1020.5800170898438,""bme_temp"":20.670000076293945,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.18994140625,""soil_temp"":20.799999237060547,""vr_voltage"":6.066677570343018}"
2026-06-06T12:23:08.260692572Z,igc-2025-06-19-otaa,52.8,"1,021",20.7,20.3,24.6%,20.8,2428.03,96,6.1,"{""bme_hum"":52.79999923706055,""bme_pres"":1020.530029296875,""bme_temp"":20.68000030517578,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.030029296875,""soil_temp"":20.799999237060547,""vr_voltage"":6.067252159118652}"
2026-06-06T12:24:22.943801512Z,igc-2025-06-19-otaa,52.8,"1,020",20.7,20.3,24.6%,20.8,2428.07,96,6.1,"{""bme_hum"":52.75,""bme_pres"":1020.469970703125,""bme_temp"":20.68000030517578,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.070068359375,""soil_temp"":20.799999237060547,""vr_voltage"":6.067252159118652}"
2026-06-06T12:25:37.754257408Z,igc-2025-06-19-otaa,52.8,"1,020",20.7,20.3,24.6%,20.8,2427.67,96,6.1,"{""bme_hum"":52.779998779296875,""bme_pres"":1020.469970703125,""bme_temp"":20.690000534057617,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2427.669921875,""soil_temp"":20.799999237060547,""vr_voltage"":6.064953804016113}"
2026-06-06T12:26:52.432014452Z,igc-2025-06-19-otaa,52.9,"1,020",20.7,20.3,24.6%,20.8,2428.10,96,6.1,"{""bme_hum"":52.869998931884766,""bme_pres"":1020.469970703125,""bme_temp"":20.709999084472656,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.10009765625,""soil_temp"":20.799999237060547,""vr_voltage"":6.067252159118652}"
2026-06-06T12:28:07.224414500Z,igc-2025-06-19-otaa,52.7,"1,020",20.7,20.3,24.6%,20.8,2427.78,96,6.1,"{""bme_hum"":52.68000030517578,""bme_pres"":1020.4199829101562,""bme_temp"":20.709999084472656,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2427.780029296875,""soil_temp"":20.799999237060547,""vr_voltage"":6.063805103302002}"
2026-06-06T12:29:22.037247139Z,igc-2025-06-19-otaa,53.1,"1,020",20.7,20.3,24.6%,20.8,2427.84,96,6.1,"{""bme_hum"":53.119998931884766,""bme_pres"":1020.4400024414062,""bme_temp"":20.719999313354492,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2427.840087890625,""soil_temp"":20.799999237060547,""vr_voltage"":6.06035852432251}"
2026-06-06T12:30:36.927413951Z,igc-2025-06-19-otaa,52.9,"1,020",20.7,20.3,24.7%,20.8,2429.48,96,6.1,"{""bme_hum"":52.869998931884766,""bme_pres"":1020.3900146484375,""bme_temp"":20.729999542236328,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.47998046875,""soil_temp"":20.799999237060547,""vr_voltage"":6.065528392791748}"
2026-06-06T12:31:51.852814661Z,igc-2025-06-19-otaa,53.0,"1,020",20.7,20.3,24.7%,20.8,2429.76,97,6.1,"{""bme_hum"":52.9900016784668,""bme_pres"":1020.4199829101562,""bme_temp"":20.739999771118164,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2429.760009765625,""soil_temp"":20.799999237060547,""vr_voltage"":6.064379692077637}"
2026-06-06T12:33:06.878663525Z,igc-2025-06-19-otaa,52.9,"1,020",20.7,20.2,24.6%,20.8,2427.83,96,6.1,"{""bme_hum"":52.880001068115234,""bme_pres"":1020.3300170898438,""bme_temp"":20.739999771118164,""ds_temp"":20.1875,""soil_econ"":96,""soil_perm"":2427.830078125,""soil_temp"":20.799999237060547,""vr_voltage"":6.059783935546875}"
2026-06-06T12:34:21.842452414Z,igc-2025-06-19-otaa,53.2,"1,020",20.8,20.3,24.7%,20.8,2429.20,96,6.1,"{""bme_hum"":53.15999984741211,""bme_pres"":1020.3599853515625,""bme_temp"":20.760000228881836,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.199951171875,""soil_temp"":20.799999237060547,""vr_voltage"":6.060932159423828}"
2026-06-06T12:35:36.839963573Z,igc-2025-06-19-otaa,52.9,"1,020",20.8,20.3,24.6%,20.8,2427.64,97,6.1,"{""bme_hum"":52.939998626708984,""bme_pres"":1020.3900146484375,""bme_temp"":20.75,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2427.639892578125,""soil_temp"":20.799999237060547,""vr_voltage"":6.059783935546875}"
2026-06-06T12:36:51.893509594Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,24.6%,20.8,2428.15,96,6.1,"{""bme_hum"":52.970001220703125,""bme_pres"":1020.3599853515625,""bme_temp"":20.760000228881836,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2428.14990234375,""soil_temp"":20.799999237060547,""vr_voltage"":6.05920934677124}"
2026-06-06T12:38:06.963748412Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,24.7%,20.8,2429.86,96,6.1,"{""bme_hum"":52.959999084472656,""bme_pres"":1020.3099975585938,""bme_temp"":20.780000686645508,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.860107421875,""soil_temp"":20.799999237060547,""vr_voltage"":6.059783935546875}"
2026-06-06T12:39:25.202920194Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,,,,,6.1,"{""bme_hum"":53.0099983215332,""bme_pres"":1020.3599853515625,""bme_temp"":20.790000915527344,""ds_temp"":20.25,""vr_voltage"":6.051741123199463}"
2026-06-06T12:40:39.453421406Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,24.6%,20.8,2427.72,96,6.1,"{""bme_hum"":53.040000915527344,""bme_pres"":1020.3599853515625,""bme_temp"":20.799999237060547,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2427.719970703125,""soil_temp"":20.799999237060547,""vr_voltage"":6.05920934677124}"
2026-06-06T12:41:53.735734103Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,24.6%,20.8,2427.66,97,6.1,"{""bme_hum"":53.02000045776367,""bme_pres"":1020.25,""bme_temp"":20.799999237060547,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2427.659912109375,""soil_temp"":20.799999237060547,""vr_voltage"":6.056336879730225}"
2026-06-06T12:43:07.988286149Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,24.7%,20.8,2429.01,97,6.1,"{""bme_hum"":52.97999954223633,""bme_pres"":1020.1699829101562,""bme_temp"":20.799999237060547,""ds_temp"":20.25,""soil_econ"":97,""soil_perm"":2429.010009765625,""soil_temp"":20.799999237060547,""vr_voltage"":6.05576229095459}"
2026-06-06T12:44:22.372307324Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,24.7%,20.8,2429.05,96,6.1,"{""bme_hum"":53.040000915527344,""bme_pres"":1020.22998046875,""bme_temp"":20.799999237060547,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.050048828125,""soil_temp"":20.799999237060547,""vr_voltage"":6.055187702178955}"
2026-06-06T12:45:36.794956179Z,igc-2025-06-19-otaa,52.9,"1,020",20.8,20.3,24.7%,20.8,2429.10,96,6.1,"{""bme_hum"":52.88999938964844,""bme_pres"":1020.25,""bme_temp"":20.799999237060547,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.10009765625,""soil_temp"":20.799999237060547,""vr_voltage"":6.055187702178955}"
2026-06-06T12:46:51.182994286Z,igc-2025-06-19-otaa,52.8,"1,020",20.8,20.3,24.7%,20.8,2429.13,96,6.1,"{""bme_hum"":52.75,""bme_pres"":1020.25,""bme_temp"":20.790000915527344,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2429.1298828125,""soil_temp"":20.799999237060547,""vr_voltage"":6.05576229095459}"
2026-06-06T12:48:05.689317711Z,igc-2025-06-19-otaa,53.1,"1,020",20.8,20.3,24.6%,20.8,2427.31,96,6.1,"{""bme_hum"":53.08000183105469,""bme_pres"":1020.2000122070312,""bme_temp"":20.790000915527344,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2427.31005859375,""soil_temp"":20.799999237060547,""vr_voltage"":6.055187702178955}"
2026-06-06T12:49:20.248144324Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,24.6%,20.8,2427.29,96,6.1,"{""bme_hum"":52.97999954223633,""bme_pres"":1020.22998046875,""bme_temp"":20.790000915527344,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2427.2900390625,""soil_temp"":20.799999237060547,""vr_voltage"":6.053463935852051}"
2026-06-06T12:50:34.929748182Z,igc-2025-06-19-otaa,53.0,"1,020",20.8,20.3,24.7%,20.8,2430.00,96,6.1,"{""bme_hum"":53.029998779296875,""bme_pres"":1020.25,""bme_temp"":20.790000915527344,""ds_temp"":20.25,""soil_econ"":96,""soil_perm"":2430,""soil_temp"":20.799999237060547,""vr_voltage"":6.05461311340332}"
